id,kind,title,vibe,palette,control_a,control_b,control_c,intensity,prompt,tags,license
gen-tattoo-096,tattoo,Ink Mirror Oath,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,8,"Draw Ink Mirror Oath as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-097,tattoo,Rainlit Bloom Flash,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,9,"Draw Rainlit Bloom Flash as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-098,tattoo,Signal Glyph Oath,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,10,"Draw Signal Glyph Oath as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-099,tattoo,Mythic Relic Flash,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,4,"Draw Mythic Relic Flash as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-100,tattoo,Bright Ember Oath,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,5,"Draw Bright Ember Oath as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-101,tattoo,Prismatic Orchard Flash,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,6,"Draw Prismatic Orchard Flash as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-102,tattoo,Velvet Lantern Oath,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,7,"Draw Velvet Lantern Oath as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-103,tattoo,Neon Wave Flash,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,8,"Draw Neon Wave Flash as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-104,tattoo,Quiet Map Oath,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,9,"Draw Quiet Map Oath as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-105,tattoo,Chrome Garden Flash,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,10,"Draw Chrome Garden Flash as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-106,tattoo,Solar Engine Oath,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,4,"Draw Solar Engine Oath as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-107,tattoo,Midnight Harbor Flash,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,5,"Draw Midnight Harbor Flash as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-108,tattoo,Paper Compass Oath,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,6,"Draw Paper Compass Oath as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-109,tattoo,Electric Ribbon Flash,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,7,"Draw Electric Ribbon Flash as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-110,tattoo,Lunar Portal Oath,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,8,"Draw Lunar Portal Oath as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-111,tattoo,Glass Circuit Flash,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,9,"Draw Glass Circuit Flash as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-112,tattoo,Wild Archive Oath,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,10,"Draw Wild Archive Oath as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-113,tattoo,Soft Pulse Flash,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,4,"Draw Soft Pulse Flash as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-114,tattoo,Static Crest Oath,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,5,"Draw Static Crest Oath as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-115,tattoo,Golden Shrine Flash,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,6,"Draw Golden Shrine Flash as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-116,tattoo,Ink Mirror Oath,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,7,"Draw Ink Mirror Oath as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-117,tattoo,Rainlit Bloom Flash,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,8,"Draw Rainlit Bloom Flash as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-118,tattoo,Signal Glyph Oath,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,9,"Draw Signal Glyph Oath as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-119,tattoo,Mythic Relic Flash,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,10,"Draw Mythic Relic Flash as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-120,tattoo,Bright Ember Oath,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,4,"Draw Bright Ember Oath as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-121,tattoo,Prismatic Orchard Flash,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,5,"Draw Prismatic Orchard Flash as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-122,tattoo,Velvet Lantern Oath,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,6,"Draw Velvet Lantern Oath as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-123,tattoo,Neon Wave Flash,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,7,"Draw Neon Wave Flash as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-124,tattoo,Quiet Map Oath,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,8,"Draw Quiet Map Oath as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-125,tattoo,Chrome Garden Flash,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,9,"Draw Chrome Garden Flash as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-126,tattoo,Solar Engine Oath,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,10,"Draw Solar Engine Oath as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-127,tattoo,Midnight Harbor Flash,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,4,"Draw Midnight Harbor Flash as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-128,tattoo,Paper Compass Oath,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,5,"Draw Paper Compass Oath as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-129,tattoo,Electric Ribbon Flash,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,6,"Draw Electric Ribbon Flash as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-130,tattoo,Lunar Portal Oath,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,7,"Draw Lunar Portal Oath as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-131,tattoo,Glass Circuit Flash,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,8,"Draw Glass Circuit Flash as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-132,tattoo,Wild Archive Oath,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,9,"Draw Wild Archive Oath as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-133,tattoo,Soft Pulse Flash,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,10,"Draw Soft Pulse Flash as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-134,tattoo,Static Crest Oath,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,4,"Draw Static Crest Oath as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-135,tattoo,Golden Shrine Flash,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,5,"Draw Golden Shrine Flash as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-136,tattoo,Ink Mirror Oath,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,6,"Draw Ink Mirror Oath as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-137,tattoo,Rainlit Bloom Flash,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,7,"Draw Rainlit Bloom Flash as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-138,tattoo,Signal Glyph Oath,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,8,"Draw Signal Glyph Oath as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-139,tattoo,Mythic Relic Flash,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,9,"Draw Mythic Relic Flash as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-140,tattoo,Bright Ember Oath,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,10,"Draw Bright Ember Oath as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-141,tattoo,Prismatic Orchard Flash,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,4,"Draw Prismatic Orchard Flash as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-142,tattoo,Velvet Lantern Oath,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,5,"Draw Velvet Lantern Oath as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-143,tattoo,Neon Wave Flash,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,6,"Draw Neon Wave Flash as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-144,tattoo,Quiet Map Oath,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,7,"Draw Quiet Map Oath as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-145,tattoo,Chrome Garden Flash,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,8,"Draw Chrome Garden Flash as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-146,tattoo,Solar Engine Oath,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,9,"Draw Solar Engine Oath as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-147,tattoo,Midnight Harbor Flash,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,10,"Draw Midnight Harbor Flash as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-148,tattoo,Paper Compass Oath,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,4,"Draw Paper Compass Oath as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-149,tattoo,Electric Ribbon Flash,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,5,"Draw Electric Ribbon Flash as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-150,tattoo,Lunar Portal Oath,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,6,"Draw Lunar Portal Oath as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-151,tattoo,Glass Circuit Flash,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,7,"Draw Glass Circuit Flash as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-152,tattoo,Wild Archive Oath,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,8,"Draw Wild Archive Oath as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-153,tattoo,Soft Pulse Flash,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,9,"Draw Soft Pulse Flash as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-154,tattoo,Static Crest Oath,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,10,"Draw Static Crest Oath as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-155,tattoo,Golden Shrine Flash,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,4,"Draw Golden Shrine Flash as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-156,tattoo,Ink Mirror Oath,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,5,"Draw Ink Mirror Oath as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-157,tattoo,Rainlit Bloom Flash,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,6,"Draw Rainlit Bloom Flash as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-158,tattoo,Signal Glyph Oath,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,7,"Draw Signal Glyph Oath as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-159,tattoo,Mythic Relic Flash,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,8,"Draw Mythic Relic Flash as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-160,tattoo,Bright Ember Oath,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,9,"Draw Bright Ember Oath as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-161,tattoo,Prismatic Orchard Flash,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,10,"Draw Prismatic Orchard Flash as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-162,tattoo,Velvet Lantern Oath,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,4,"Draw Velvet Lantern Oath as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-163,tattoo,Neon Wave Flash,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,5,"Draw Neon Wave Flash as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-164,tattoo,Quiet Map Oath,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,6,"Draw Quiet Map Oath as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-165,tattoo,Chrome Garden Flash,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,7,"Draw Chrome Garden Flash as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-166,tattoo,Solar Engine Oath,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,8,"Draw Solar Engine Oath as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-167,tattoo,Midnight Harbor Flash,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,9,"Draw Midnight Harbor Flash as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-168,tattoo,Paper Compass Oath,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,10,"Draw Paper Compass Oath as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-169,tattoo,Electric Ribbon Flash,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,4,"Draw Electric Ribbon Flash as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-170,tattoo,Lunar Portal Oath,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,5,"Draw Lunar Portal Oath as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-171,tattoo,Glass Circuit Flash,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,6,"Draw Glass Circuit Flash as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-172,tattoo,Wild Archive Oath,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,7,"Draw Wild Archive Oath as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-173,tattoo,Soft Pulse Flash,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,8,"Draw Soft Pulse Flash as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-174,tattoo,Static Crest Oath,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,9,"Draw Static Crest Oath as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-175,tattoo,Golden Shrine Flash,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,10,"Draw Golden Shrine Flash as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-176,tattoo,Ink Mirror Oath,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,4,"Draw Ink Mirror Oath as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-177,tattoo,Rainlit Bloom Flash,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,5,"Draw Rainlit Bloom Flash as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-178,tattoo,Signal Glyph Oath,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,6,"Draw Signal Glyph Oath as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-179,tattoo,Mythic Relic Flash,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,7,"Draw Mythic Relic Flash as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-180,tattoo,Bright Ember Oath,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,8,"Draw Bright Ember Oath as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-181,tattoo,Prismatic Orchard Flash,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,9,"Draw Prismatic Orchard Flash as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-182,tattoo,Velvet Lantern Oath,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,10,"Draw Velvet Lantern Oath as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-183,tattoo,Neon Wave Flash,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,4,"Draw Neon Wave Flash as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-184,tattoo,Quiet Map Oath,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,5,"Draw Quiet Map Oath as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-185,tattoo,Chrome Garden Flash,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,6,"Draw Chrome Garden Flash as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-186,tattoo,Solar Engine Oath,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,7,"Draw Solar Engine Oath as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-187,tattoo,Midnight Harbor Flash,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,8,"Draw Midnight Harbor Flash as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-188,tattoo,Paper Compass Oath,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,9,"Draw Paper Compass Oath as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-189,tattoo,Electric Ribbon Flash,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,10,"Draw Electric Ribbon Flash as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-190,tattoo,Lunar Portal Oath,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,4,"Draw Lunar Portal Oath as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
