id,kind,title,vibe,palette,control_a,control_b,control_c,intensity,prompt,tags,license
gen-icon-091,icon,Glass Circuit Icon,gallery-card composition app mark,velvetSignal,orbital,ribbons,Glass Circuit Icon for a compact creative tool,5,"Design Glass Circuit Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-092,icon,Wild Crest Icon,dreamy editorial spread app mark,mossFlame,crystal,sparks,Wild Crest Icon for a compact creative tool,6,"Design Wild Crest Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-093,icon,Soft Bloom Icon,high-contrast visual identity mood app mark,monoStencil,mask,glyphs,Soft Bloom Icon for a compact creative tool,7,"Design Soft Bloom Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-094,icon,Static Ember Icon,handmade flash sheet app mark,auroraInk,botanical,stars,Static Ember Icon for a compact creative tool,8,"Design Static Ember Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-095,icon,Golden Wave Icon,digital mural fragment app mark,citrusCircuit,signal,petals,Golden Wave Icon for a compact creative tool,9,"Design Golden Wave Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-096,icon,Ink Engine Icon,ritual object study app mark,velvetSignal,orbital,ribbons,Ink Engine Icon for a compact creative tool,10,"Design Ink Engine Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-097,icon,Rainlit Ribbon Icon,street-sticker concept app mark,mossFlame,crystal,sparks,Rainlit Ribbon Icon for a compact creative tool,3,"Design Rainlit Ribbon Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-098,icon,Signal Archive Icon,poster-ready studio wall app mark,monoStencil,mask,glyphs,Signal Archive Icon for a compact creative tool,4,"Design Signal Archive Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-099,icon,Mythic Shrine Icon,album-cover color study app mark,auroraInk,botanical,stars,Mythic Shrine Icon for a compact creative tool,5,"Design Mythic Shrine Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-100,icon,Bright Glyph Icon,sketchbook remix plate app mark,citrusCircuit,signal,petals,Bright Glyph Icon for a compact creative tool,6,"Design Bright Glyph Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-101,icon,Prismatic Orchard Icon,gallery-card composition app mark,velvetSignal,orbital,ribbons,Prismatic Orchard Icon for a compact creative tool,7,"Design Prismatic Orchard Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-102,icon,Velvet Map Icon,dreamy editorial spread app mark,mossFlame,crystal,sparks,Velvet Map Icon for a compact creative tool,8,"Design Velvet Map Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-103,icon,Neon Harbor Icon,high-contrast visual identity mood app mark,monoStencil,mask,glyphs,Neon Harbor Icon for a compact creative tool,9,"Design Neon Harbor Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-104,icon,Quiet Portal Icon,handmade flash sheet app mark,auroraInk,botanical,stars,Quiet Portal Icon for a compact creative tool,10,"Design Quiet Portal Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-105,icon,Chrome Pulse Icon,digital mural fragment app mark,citrusCircuit,signal,petals,Chrome Pulse Icon for a compact creative tool,3,"Design Chrome Pulse Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-106,icon,Solar Mirror Icon,ritual object study app mark,velvetSignal,orbital,ribbons,Solar Mirror Icon for a compact creative tool,4,"Design Solar Mirror Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-107,icon,Midnight Relic Icon,street-sticker concept app mark,mossFlame,crystal,sparks,Midnight Relic Icon for a compact creative tool,5,"Design Midnight Relic Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-108,icon,Paper Lantern Icon,poster-ready studio wall app mark,monoStencil,mask,glyphs,Paper Lantern Icon for a compact creative tool,6,"Design Paper Lantern Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-109,icon,Electric Garden Icon,album-cover color study app mark,auroraInk,botanical,stars,Electric Garden Icon for a compact creative tool,7,"Design Electric Garden Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-110,icon,Lunar Compass Icon,sketchbook remix plate app mark,citrusCircuit,signal,petals,Lunar Compass Icon for a compact creative tool,8,"Design Lunar Compass Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-111,icon,Glass Circuit Icon,gallery-card composition app mark,velvetSignal,orbital,ribbons,Glass Circuit Icon for a compact creative tool,9,"Design Glass Circuit Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-112,icon,Wild Crest Icon,dreamy editorial spread app mark,mossFlame,crystal,sparks,Wild Crest Icon for a compact creative tool,10,"Design Wild Crest Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-113,icon,Soft Bloom Icon,high-contrast visual identity mood app mark,monoStencil,mask,glyphs,Soft Bloom Icon for a compact creative tool,3,"Design Soft Bloom Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-114,icon,Static Ember Icon,handmade flash sheet app mark,auroraInk,botanical,stars,Static Ember Icon for a compact creative tool,4,"Design Static Ember Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-115,icon,Golden Wave Icon,digital mural fragment app mark,citrusCircuit,signal,petals,Golden Wave Icon for a compact creative tool,5,"Design Golden Wave Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-116,icon,Ink Engine Icon,ritual object study app mark,velvetSignal,orbital,ribbons,Ink Engine Icon for a compact creative tool,6,"Design Ink Engine Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-117,icon,Rainlit Ribbon Icon,street-sticker concept app mark,mossFlame,crystal,sparks,Rainlit Ribbon Icon for a compact creative tool,7,"Design Rainlit Ribbon Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-118,icon,Signal Archive Icon,poster-ready studio wall app mark,monoStencil,mask,glyphs,Signal Archive Icon for a compact creative tool,8,"Design Signal Archive Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-119,icon,Mythic Shrine Icon,album-cover color study app mark,auroraInk,botanical,stars,Mythic Shrine Icon for a compact creative tool,9,"Design Mythic Shrine Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-120,icon,Bright Glyph Icon,sketchbook remix plate app mark,citrusCircuit,signal,petals,Bright Glyph Icon for a compact creative tool,10,"Design Bright Glyph Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-121,icon,Prismatic Orchard Icon,gallery-card composition app mark,velvetSignal,orbital,ribbons,Prismatic Orchard Icon for a compact creative tool,3,"Design Prismatic Orchard Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-122,icon,Velvet Map Icon,dreamy editorial spread app mark,mossFlame,crystal,sparks,Velvet Map Icon for a compact creative tool,4,"Design Velvet Map Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-123,icon,Neon Harbor Icon,high-contrast visual identity mood app mark,monoStencil,mask,glyphs,Neon Harbor Icon for a compact creative tool,5,"Design Neon Harbor Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-124,icon,Quiet Portal Icon,handmade flash sheet app mark,auroraInk,botanical,stars,Quiet Portal Icon for a compact creative tool,6,"Design Quiet Portal Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-125,icon,Chrome Pulse Icon,digital mural fragment app mark,citrusCircuit,signal,petals,Chrome Pulse Icon for a compact creative tool,7,"Design Chrome Pulse Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-126,icon,Solar Mirror Icon,ritual object study app mark,velvetSignal,orbital,ribbons,Solar Mirror Icon for a compact creative tool,8,"Design Solar Mirror Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-127,icon,Midnight Relic Icon,street-sticker concept app mark,mossFlame,crystal,sparks,Midnight Relic Icon for a compact creative tool,9,"Design Midnight Relic Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-128,icon,Paper Lantern Icon,poster-ready studio wall app mark,monoStencil,mask,glyphs,Paper Lantern Icon for a compact creative tool,10,"Design Paper Lantern Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-129,icon,Electric Garden Icon,album-cover color study app mark,auroraInk,botanical,stars,Electric Garden Icon for a compact creative tool,3,"Design Electric Garden Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-130,icon,Lunar Compass Icon,sketchbook remix plate app mark,citrusCircuit,signal,petals,Lunar Compass Icon for a compact creative tool,4,"Design Lunar Compass Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-131,icon,Glass Circuit Icon,gallery-card composition app mark,velvetSignal,orbital,ribbons,Glass Circuit Icon for a compact creative tool,5,"Design Glass Circuit Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-132,icon,Wild Crest Icon,dreamy editorial spread app mark,mossFlame,crystal,sparks,Wild Crest Icon for a compact creative tool,6,"Design Wild Crest Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-133,icon,Soft Bloom Icon,high-contrast visual identity mood app mark,monoStencil,mask,glyphs,Soft Bloom Icon for a compact creative tool,7,"Design Soft Bloom Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-134,icon,Static Ember Icon,handmade flash sheet app mark,auroraInk,botanical,stars,Static Ember Icon for a compact creative tool,8,"Design Static Ember Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-135,icon,Golden Wave Icon,digital mural fragment app mark,citrusCircuit,signal,petals,Golden Wave Icon for a compact creative tool,9,"Design Golden Wave Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-136,icon,Ink Engine Icon,ritual object study app mark,velvetSignal,orbital,ribbons,Ink Engine Icon for a compact creative tool,10,"Design Ink Engine Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-137,icon,Rainlit Ribbon Icon,street-sticker concept app mark,mossFlame,crystal,sparks,Rainlit Ribbon Icon for a compact creative tool,3,"Design Rainlit Ribbon Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-138,icon,Signal Archive Icon,poster-ready studio wall app mark,monoStencil,mask,glyphs,Signal Archive Icon for a compact creative tool,4,"Design Signal Archive Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-139,icon,Mythic Shrine Icon,album-cover color study app mark,auroraInk,botanical,stars,Mythic Shrine Icon for a compact creative tool,5,"Design Mythic Shrine Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-140,icon,Bright Glyph Icon,sketchbook remix plate app mark,citrusCircuit,signal,petals,Bright Glyph Icon for a compact creative tool,6,"Design Bright Glyph Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-141,icon,Prismatic Orchard Icon,gallery-card composition app mark,velvetSignal,orbital,ribbons,Prismatic Orchard Icon for a compact creative tool,7,"Design Prismatic Orchard Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-142,icon,Velvet Map Icon,dreamy editorial spread app mark,mossFlame,crystal,sparks,Velvet Map Icon for a compact creative tool,8,"Design Velvet Map Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-143,icon,Neon Harbor Icon,high-contrast visual identity mood app mark,monoStencil,mask,glyphs,Neon Harbor Icon for a compact creative tool,9,"Design Neon Harbor Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-144,icon,Quiet Portal Icon,handmade flash sheet app mark,auroraInk,botanical,stars,Quiet Portal Icon for a compact creative tool,10,"Design Quiet Portal Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-145,icon,Chrome Pulse Icon,digital mural fragment app mark,citrusCircuit,signal,petals,Chrome Pulse Icon for a compact creative tool,3,"Design Chrome Pulse Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-146,icon,Solar Mirror Icon,ritual object study app mark,velvetSignal,orbital,ribbons,Solar Mirror Icon for a compact creative tool,4,"Design Solar Mirror Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-147,icon,Midnight Relic Icon,street-sticker concept app mark,mossFlame,crystal,sparks,Midnight Relic Icon for a compact creative tool,5,"Design Midnight Relic Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-148,icon,Paper Lantern Icon,poster-ready studio wall app mark,monoStencil,mask,glyphs,Paper Lantern Icon for a compact creative tool,6,"Design Paper Lantern Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-149,icon,Electric Garden Icon,album-cover color study app mark,auroraInk,botanical,stars,Electric Garden Icon for a compact creative tool,7,"Design Electric Garden Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-150,icon,Lunar Compass Icon,sketchbook remix plate app mark,citrusCircuit,signal,petals,Lunar Compass Icon for a compact creative tool,8,"Design Lunar Compass Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-151,icon,Glass Circuit Icon,gallery-card composition app mark,velvetSignal,orbital,ribbons,Glass Circuit Icon for a compact creative tool,9,"Design Glass Circuit Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-152,icon,Wild Crest Icon,dreamy editorial spread app mark,mossFlame,crystal,sparks,Wild Crest Icon for a compact creative tool,10,"Design Wild Crest Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-153,icon,Soft Bloom Icon,high-contrast visual identity mood app mark,monoStencil,mask,glyphs,Soft Bloom Icon for a compact creative tool,3,"Design Soft Bloom Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-154,icon,Static Ember Icon,handmade flash sheet app mark,auroraInk,botanical,stars,Static Ember Icon for a compact creative tool,4,"Design Static Ember Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-155,icon,Golden Wave Icon,digital mural fragment app mark,citrusCircuit,signal,petals,Golden Wave Icon for a compact creative tool,5,"Design Golden Wave Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-156,icon,Ink Engine Icon,ritual object study app mark,velvetSignal,orbital,ribbons,Ink Engine Icon for a compact creative tool,6,"Design Ink Engine Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-157,icon,Rainlit Ribbon Icon,street-sticker concept app mark,mossFlame,crystal,sparks,Rainlit Ribbon Icon for a compact creative tool,7,"Design Rainlit Ribbon Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-158,icon,Signal Archive Icon,poster-ready studio wall app mark,monoStencil,mask,glyphs,Signal Archive Icon for a compact creative tool,8,"Design Signal Archive Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-159,icon,Mythic Shrine Icon,album-cover color study app mark,auroraInk,botanical,stars,Mythic Shrine Icon for a compact creative tool,9,"Design Mythic Shrine Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-160,icon,Bright Glyph Icon,sketchbook remix plate app mark,citrusCircuit,signal,petals,Bright Glyph Icon for a compact creative tool,10,"Design Bright Glyph Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-161,icon,Prismatic Orchard Icon,gallery-card composition app mark,velvetSignal,orbital,ribbons,Prismatic Orchard Icon for a compact creative tool,3,"Design Prismatic Orchard Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-162,icon,Velvet Map Icon,dreamy editorial spread app mark,mossFlame,crystal,sparks,Velvet Map Icon for a compact creative tool,4,"Design Velvet Map Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-163,icon,Neon Harbor Icon,high-contrast visual identity mood app mark,monoStencil,mask,glyphs,Neon Harbor Icon for a compact creative tool,5,"Design Neon Harbor Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-164,icon,Quiet Portal Icon,handmade flash sheet app mark,auroraInk,botanical,stars,Quiet Portal Icon for a compact creative tool,6,"Design Quiet Portal Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-165,icon,Chrome Pulse Icon,digital mural fragment app mark,citrusCircuit,signal,petals,Chrome Pulse Icon for a compact creative tool,7,"Design Chrome Pulse Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-166,icon,Solar Mirror Icon,ritual object study app mark,velvetSignal,orbital,ribbons,Solar Mirror Icon for a compact creative tool,8,"Design Solar Mirror Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-167,icon,Midnight Relic Icon,street-sticker concept app mark,mossFlame,crystal,sparks,Midnight Relic Icon for a compact creative tool,9,"Design Midnight Relic Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-168,icon,Paper Lantern Icon,poster-ready studio wall app mark,monoStencil,mask,glyphs,Paper Lantern Icon for a compact creative tool,10,"Design Paper Lantern Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-169,icon,Electric Garden Icon,album-cover color study app mark,auroraInk,botanical,stars,Electric Garden Icon for a compact creative tool,3,"Design Electric Garden Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-170,icon,Lunar Compass Icon,sketchbook remix plate app mark,citrusCircuit,signal,petals,Lunar Compass Icon for a compact creative tool,4,"Design Lunar Compass Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-171,icon,Glass Circuit Icon,gallery-card composition app mark,velvetSignal,orbital,ribbons,Glass Circuit Icon for a compact creative tool,5,"Design Glass Circuit Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-172,icon,Wild Crest Icon,dreamy editorial spread app mark,mossFlame,crystal,sparks,Wild Crest Icon for a compact creative tool,6,"Design Wild Crest Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-173,icon,Soft Bloom Icon,high-contrast visual identity mood app mark,monoStencil,mask,glyphs,Soft Bloom Icon for a compact creative tool,7,"Design Soft Bloom Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-174,icon,Static Ember Icon,handmade flash sheet app mark,auroraInk,botanical,stars,Static Ember Icon for a compact creative tool,8,"Design Static Ember Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-175,icon,Golden Wave Icon,digital mural fragment app mark,citrusCircuit,signal,petals,Golden Wave Icon for a compact creative tool,9,"Design Golden Wave Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-176,icon,Ink Engine Icon,ritual object study app mark,velvetSignal,orbital,ribbons,Ink Engine Icon for a compact creative tool,10,"Design Ink Engine Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-177,icon,Rainlit Ribbon Icon,street-sticker concept app mark,mossFlame,crystal,sparks,Rainlit Ribbon Icon for a compact creative tool,3,"Design Rainlit Ribbon Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-178,icon,Signal Archive Icon,poster-ready studio wall app mark,monoStencil,mask,glyphs,Signal Archive Icon for a compact creative tool,4,"Design Signal Archive Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-179,icon,Mythic Shrine Icon,album-cover color study app mark,auroraInk,botanical,stars,Mythic Shrine Icon for a compact creative tool,5,"Design Mythic Shrine Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-180,icon,Bright Glyph Icon,sketchbook remix plate app mark,citrusCircuit,signal,petals,Bright Glyph Icon for a compact creative tool,6,"Design Bright Glyph Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
